id,StateCode,GroupCode,Congregations,Adherents,Adherents_percent_of_Total_Adherents,Adherents_percent_of_Population
4276,32,290,1,136,0.01,0
4277,32,291,1,22,0,0
4278,32,267,9,7400,0.57,0.24
4279,32,301,1,94,0.01,0
4280,32,300,3,1020,0.08,0.03
4281,32,302,13,3886,0.3,0.13
4282,32,303,2,,,
4283,32,309,1,,,
4284,32,500,167,85490,6.62,2.75
4285,32,329,1,112,0.01,0
4286,32,331,2,250,0.02,0.01
4287,32,276,6,1700,0.13,0.05
4288,32,FFN,1,,,
4289,32,335,2,,,
4290,32,339,3,,,
4291,32,355,18,2842,0.22,0.09
4292,32,356,2,293,0.02,0.01
4293,32,364,1,300,0.02,0.01
4294,32,275,1,176,0.01,0.01
4295,32,271,3,2884,0.22,0.09
4296,32,383,2,46,0,0
4297,32,395,1,500,0.04,0.02
4298,32,401,4,400,0.03,0.01
4299,32,403,6,917,0.07,0.03
4300,32,410,2,2050,0.16,0.07
4301,32,413,30,8721,0.68,0.28
4302,32,419,194,42890,3.32,1.38
4303,32,423,1,45,0,0
4304,32,425,2,,,
4305,32,F54,2,,,
4306,32,891,8,4812,0.37,0.15
4307,32,FHF,1,50,0,0
4308,32,FER,1,,,
4309,32,435,2,416,0.03,0.01
4310,32,443,10,811,0.06,0.03
4311,32,FGN,2,,,
4312,32,445,1,33,0,0
4313,32,449,34,10784,0.83,0.35
4314,32,454,10,,,
4315,32,124,4,,,
4316,32,892,7,3050,0.24,0.1
4317,32,462,1,,,
4318,32,179,6,,,
4319,32,463,1,600,0.05,0.02
4320,32,467,1,72,0.01,0
4321,32,469,12,2665,0.21,0.09
4322,33,001,16,928,0.25,0.07
4323,33,FG6,1,,,
4324,33,019,88,11298,3.01,0.82
4325,33,416,1,,,
4326,33,F01,1,,,
4327,33,FG4,5,,,
4328,33,033,3,,,
4329,33,045,1,,,
4330,33,053,36,5986,1.6,0.43
4331,33,056,5,684,0.18,0.05
4332,33,084,2,,,
4333,33,081,112,220305,58.76,15.99
4334,33,FGS,2,,,
4335,33,087,2,,,
4336,33,089,5,786,0.21,0.06
4337,33,353,3,,,
4338,33,097,7,4020,1.07,0.29
4339,33,F10,3,,,
4340,33,105,1,64,0.02,0
4341,33,111,8,,,
4342,33,127,5,262,0.07,0.02
4343,33,141,1,120,0.03,0.01
4344,33,145,1,,,
4345,33,151,22,8872,2.37,0.64
4346,33,FFK,1,80,0.02,0.01
4347,33,165,11,1211,0.32,0.09
4348,33,167,11,804,0.21,0.06
4349,33,172,1,,,
4350,33,176,3,152,0.04,0.01
4351,33,181,13,1066,0.28,0.08
4352,33,270,3,1780,0.47,0.13
4353,33,057,1,,,
4354,33,186,1,800,0.21,0.06
4355,33,193,48,11219,2.99,0.81
4356,33,201,6,678,0.18,0.05
4357,33,203,10,,,
4358,33,207,14,2418,0.64,0.18
4359,33,216,1,,,
4360,33,263,14,2264,0.6,0.16
4361,33,393,9,463,0.12,0.03
4362,33,FFR,3,460,0.12,0.03
4363,33,388,1,,,
4364,33,233,1,,,
4365,33,FGM,1,,,
4366,33,243,1,,,
4367,33,246,11,3741,1,0.27
4368,33,895,1,,,
4369,33,896,7,648,0.17,0.05
4370,33,251,1,5,0,0
4371,33,264,1,212,0.06,0.02
4372,33,FE9,1,,,
4373,33,272,38,8010,2.14,0.58
4374,33,283,7,1426,0.38,0.1
4375,33,255,1,2290,0.61,0.17
4376,33,267,7,1172,0.31,0.09
4377,33,175,7,726,0.19,0.05
4378,33,223,1,67,0.02,0
4379,33,301,1,140,0.04,0.01
4380,33,303,1,,,
4381,33,F31,1,46,0.01,0
4382,33,309,1,,,
4383,33,500,110,38372,10.23,2.79
4384,33,331,3,170,0.05,0.01
4385,33,335,6,,,
4386,33,400,1,75,0.02,0.01
4387,33,352,1,,,
4388,33,355,10,1534,0.41,0.11
4389,33,356,6,417,0.11,0.03
4390,33,363,1,,,
4391,33,275,1,235,0.06,0.02
4392,33,271,4,1497,0.4,0.11
4393,33,403,9,1118,0.3,0.08
4394,33,413,19,1704,0.45,0.12
4395,33,419,30,1949,0.52,0.14
4396,33,F54,1,,,
4397,33,FGQ,1,,,
4398,33,435,23,3052,0.81,0.22
4399,33,443,132,16899,4.51,1.23
4400,33,FGN,1,,,
4401,33,449,82,12122,3.23,0.88
4402,33,454,6,,,
4403,33,124,1,,,
4404,33,179,24,,,
4405,33,463,3,484,0.13,0.04
4406,33,469,1,117,0.03,0.01
4407,34,003,99,32415,0.67,0.35
4408,34,005,44,10573,0.22,0.11
4409,34,012,1,,,
4410,34,017,1,80,0,0
4411,34,019,285,77184,1.59,0.83
4412,34,022,8,958,0.02,0.01
4413,34,904,2,,,
4414,34,030,1,,,
4415,34,416,12,,,
4416,34,033,9,,,
4417,34,034,3,2310,0.05,0.02
4418,34,FF7,1,41,0,0
4419,34,042,3,,,
4420,34,049,1,1750,0.04,0.02
4421,34,050,5,3377,0.07,0.04
4422,34,053,333,69915,1.44,0.75
4423,34,058,1,,,
4424,34,056,6,1694,0.03,0.02
4425,34,059,2,,,
4426,34,FFV,1,,,
4427,34,073,7,565,0.01,0.01
4428,34,E54,1,80,0,0
4429,34,075,2,,,
4430,34,084,3,,,
4431,34,081,673,2971461,61.31,31.99
4432,34,FGS,20,,,
4433,34,244,1,,,
4434,34,087,6,,,
4435,34,089,85,23136,0.48,0.25
4436,34,353,36,,,
4437,34,093,15,374,0.01,0
4438,34,097,12,1008,0.02,0.01
4439,34,F10,5,,,
4440,34,101,5,1251,0.03,0.01
4441,34,105,24,3020,0.06,0.03
4442,34,111,9,,,
4443,34,123,12,1250,0.03,0.01
4444,34,127,85,6580,0.14,0.07
4445,34,133,1,,,
4446,34,C22,4,,,
4447,34,122,1,,,
4448,34,141,48,10280,0.21,0.11
4449,34,145,24,,,
4450,34,151,65,34173,0.71,0.37
4451,34,149,5,,,
4452,34,155,27,4914,0.1,0.05
4453,34,157,2,144,0,0
4454,34,163,5,,,
4455,34,165,43,6357,0.13,0.07
4456,34,167,33,3547,0.07,0.04
4457,34,168,1,,,
4458,34,173,2,,,
4459,34,180,1,,,
4460,34,181,1,62,0,0
4461,34,270,58,49316,1.02,0.53
4462,34,057,4,,,
4463,34,186,27,27658,0.57,0.3
4464,34,185,3,48,0,0
4465,34,286,1,125,0,0
4466,34,FFW,8,,,
4467,34,190,5,,,
4468,34,193,236,56426,1.16,0.61
4469,34,202,1,336,0.01,0
4470,34,204,4,990,0.02,0.01
4471,34,199,1,,,
4472,34,201,7,364,0.01,0
4473,34,203,26,,,
4474,34,207,155,44684,0.92,0.48
4475,34,216,5,,,
4476,34,FGP,1,,,
4477,34,067,7,,,
4478,34,346,1,,,
4479,34,263,11,1640,0.03,0.02
4480,34,221,11,2052,0.04,0.02
4481,34,227,1,,,
4482,34,391,22,1882,0.04,0.02
4483,34,393,8,438,0.01,0
4484,34,F23,2,,,
4485,34,232,8,1596,0.03,0.02
4486,34,FFR,5,680,0.01,0.01
4487,34,388,26,,,
4488,34,242,1,110,0,0
4489,34,FGM,2,,,
4490,34,243,2,,,
4491,34,246,23,24810,0.51,0.27
4492,34,248,1,129,0,0
4493,34,895,45,102132,2.11,1.1
4494,34,896,50,21168,0.44,0.23
4495,34,FGR,14,26,0,0
4496,34,264,2,437,0.01,0
4497,34,262,4,,,
4498,34,260,2,,,
4499,34,265,1,,,
4500,34,268,9,,,
4501,34,272,302,72400,1.49,0.78
4502,34,FFL,1,400,0.01,0
4503,34,274,1,,,
4504,34,283,62,10741,0.22,0.12
4505,34,330,2,1500,0.03,0.02
4506,34,890,22,14140,0.29,0.15
4507,34,334,4,472,0.01,0.01
4508,34,F28,3,416,0.01,0
4509,34,333,6,998,0.02,0.01
4510,34,278,1,93,0,0
4511,34,288,2,68,0,0
4512,34,290,1,18,0,0
4513,34,291,4,366,0.01,0
4514,34,293,4,757,0.02,0.01
4515,34,267,141,321652,6.64,3.46
4516,34,175,6,633,0.01,0.01
4517,34,301,5,1202,0.02,0.01
4518,34,300,93,66450,1.37,0.72
4519,34,302,49,21472,0.44,0.23
4520,34,303,1,,,
4521,34,307,2,,,
4522,34,309,7,,,
4523,34,308,1,,,
4524,34,500,600,282370,5.83,3.04
4525,34,313,4,,,
4526,34,314,2,,,
4527,34,FD2,1,30,0,0
4528,34,331,24,2955,0.06,0.03
4529,34,276,117,106860,2.2,1.15
4530,34,335,20,,,
4531,34,400,6,3843,0.08,0.04
4532,34,D71,2,270,0.01,0
4533,34,339,2,,,
4534,34,350,2,,,
4535,34,352,9,,,
4536,34,355,331,61854,1.28,0.67
4537,34,356,34,3547,0.07,0.04
4538,34,361,1,50,0,0
4539,34,364,6,3342,0.07,0.04
4540,34,275,6,1653,0.03,0.02
4541,34,271,45,38762,0.8,0.42
4542,34,F41,1,,,
4543,34,371,129,17165,0.35,0.18
4544,34,FFB,1,26,0,0
4545,34,375,6,,,
4546,34,383,1,19,0,0
4547,34,382,1,,,
4548,34,395,1,275,0.01,0
4549,34,401,10,1255,0.03,0.01
4550,34,403,29,3843,0.08,0.04
4551,34,410,3,1192,0.02,0.01
4552,34,415,3,526,0.01,0.01
4553,34,413,152,30959,0.64,0.33
4554,34,419,158,17879,0.37,0.19
4555,34,F51,2,,,
4556,34,423,6,1933,0.04,0.02
4557,34,F52,1,,,
4558,34,F54,11,,,
4559,34,891,6,1753,0.04,0.02
4560,34,431,9,1694,0.03,0.02
4561,34,FER,1,,,
4562,34,FGV,16,,,
4563,34,435,21,4918,0.1,0.05
4564,34,443,51,8172,0.17,0.09
4565,34,FGN,2,,,
4566,34,445,23,832,0.02,0.01
4567,34,F58,2,336,0.01,0
4568,34,449,488,122582,2.53,1.32
4569,34,454,37,,,
4570,34,455,4,783,0.02,0.01
4571,34,124,7,,,
4572,34,892,4,1670,0.03,0.02
4573,34,462,1,,,
4574,34,179,47,,,
4575,34,463,4,1274,0.03,0.01
4576,34,467,17,2286,0.05,0.02
4577,34,469,2,228,0,0
4578,35,003,5,1057,0.1,0.05
4579,35,284,2,,,
4580,35,017,3,466,0.04,0.02
4581,35,019,3,690,0.06,0.03
4582,35,904,1,,,
4583,35,416,5,,,
4584,35,033,10,,,
4585,35,034,1,140,0.01,0.01
4586,35,053,141,32893,2.96,1.55
4587,35,047,1,,,
4588,35,056,8,2840,0.26,0.13
4589,35,059,2,,,
4590,35,073,1,55,0,0
4591,35,FE8,1,,,
4592,35,075,5,,,
4593,35,084,1,,,
4594,35,081,439,633259,56.95,29.91
4595,35,FGS,4,,,
4596,35,244,1,,,
4597,35,087,2,,,
4598,35,089,2,826,0.07,0.04
4599,35,353,5,,,
4600,35,093,14,947,0.09,0.04
4601,35,097,25,4160,0.37,0.2
4602,35,101,2,320,0.03,0.02
4603,35,105,18,1409,0.13,0.07
4604,35,143,3,200,0.02,0.01
4605,35,111,5,,,
4606,35,F53,3,,,
4607,35,123,5,2704,0.24,0.13
4608,35,127,56,1815,0.16,0.09
4609,35,133,2,,,
4610,35,141,14,1796,0.16,0.08
4611,35,145,14,,,
4612,35,120,1,,,
4613,35,151,140,69488,6.25,3.28
4614,35,149,2,,,
4615,35,157,2,39,0,0
4616,35,164,1,,,
4617,35,165,51,8934,0.8,0.42
4618,35,167,137,13635,1.23,0.64
4619,35,171,2,0,0,0
4620,35,173,5,,,
4621,35,180,1,,,
4622,35,270,1,551,0.05,0.03
4623,35,183,2,75,0.01,0
4624,35,186,1,30,0,0
4625,35,185,2,3027,0.27,0.14
4626,35,FFT,2,41,0,0
4627,35,193,49,9879,0.89,0.47
4628,35,197,2,60,0.01,0
4629,35,201,1,77,0.01,0
4630,35,203,7,,,
4631,35,207,23,3888,0.35,0.18
4632,35,FFE,2,,,
4633,35,216,3,,,
4634,35,FGP,1,,,
4635,35,263,13,1682,0.15,0.08
4636,35,221,1,0,,
4637,35,391,4,168,0.02,0.01
4638,35,232,15,2086,0.19,0.1
4639,35,FFR,4,1470,0.13,0.07
4640,35,388,4,,,
4641,35,233,1,,,
4642,35,FGM,1,,,
4643,35,246,2,450,0.04,0.02
4644,35,895,1,500,0.04,0.02
4645,35,896,24,13851,1.25,0.65
4646,35,264,2,161,0.01,0.01
4647,35,272,110,25890,2.33,1.22
4648,35,D66,2,,,
4649,35,283,36,3598,0.32,0.17
4650,35,890,8,1780,0.16,0.08
4651,35,288,3,196,0.02,0.01
4652,35,290,2,87,0.01,0
4653,35,267,12,12046,1.08,0.57
4654,35,301,1,250,0.02,0.01
4655,35,300,5,568,0.05,0.03
4656,35,302,17,3806,0.34,0.18
4657,35,F31,2,268,0.02,0.01
4658,35,309,1,,,
4659,35,308,2,,,
4660,35,500,195,102934,9.26,4.86
4661,35,F35,1,27,0,0
4662,35,331,1,150,0.01,0.01
4663,35,276,1,120,0.01,0.01
4664,35,335,2,,,
4665,35,339,21,,,
4666,35,F38,1,55,0,0
4667,35,355,54,6763,0.61,0.32
4668,35,356,11,1473,0.13,0.07
4669,35,271,4,3027,0.27,0.14
4670,35,F41,1,,,
4671,35,371,3,394,0.04,0.02
4672,35,401,1,65,0.01,0
4673,35,403,8,516,0.05,0.02
4674,35,413,57,8605,0.77,0.41
4675,35,419,339,81011,7.29,3.83
4676,35,239,1,42,0,0
4677,35,F54,3,,,
4678,35,891,6,10095,0.91,0.48
4679,35,431,2,155,0.01,0.01
4680,35,437,2,,,
4681,35,435,9,2037,0.18,0.1
4682,35,443,10,1477,0.13,0.07
4683,35,FGN,1,,,
4684,35,449,92,23629,2.12,1.12
4685,35,454,32,,,
4686,35,124,6,,,
4687,35,892,12,3700,0.33,0.17
4688,35,179,3,,,
4689,35,463,5,808,0.07,0.04
4690,35,467,1,183,0.02,0.01
4691,35,469,5,553,0.05,0.03
4692,36,001,2,73,0,0
4693,36,003,77,67960,0.66,0.34
4694,36,005,87,25542,0.25,0.13
4695,36,FHJ,1,75,0,0
4696,36,012,4,,,
4697,36,FG6,3,,,
4698,36,284,1,,,
4699,36,017,1,206,0,0
4700,36,019,499,141304,1.37,0.7
4701,36,022,9,1048,0.01,0.01
4702,36,904,8,,,
4703,36,416,28,,,
4704,36,031,165,18897,0.18,0.09
4705,36,FG4,7,,,
4706,36,033,22,,,
4707,36,034,12,2874,0.03,0.01
4708,36,FF7,2,89,0,0
4709,36,040,1,58,0,0
4710,36,042,4,,,
4711,36,049,4,1035,0.01,0.01
4712,36,050,9,8485,0.08,0.04
4713,36,053,550,92604,0.89,0.46
4714,36,FGJ,1,,,
4715,36,055,11,,,
4716,36,056,26,5272,0.05,0.03
4717,36,059,1,,,
4718,36,061,2,169,0,0
4719,36,FFV,1,,,
4720,36,073,3,96,0,0
4721,36,FE8,1,,,
4722,36,069,3,,,
4723,36,E54,2,400,0,0
4724,36,FHW,5,226,0,0
4725,36,070,10,1571,0.02,0.01
4726,36,078,3,1596,0.02,0.01
4727,36,084,6,,,
4728,36,FFM,4,,,
4729,36,081,1451,6191464,59.84,30.65
4730,36,FGS,89,,,
4731,36,244,1,,,
4732,36,087,7,,,
4733,36,089,145,28446,0.27,0.14
4734,36,353,59,,,
4735,36,093,61,2484,0.02,0.01
4736,36,097,54,6421,0.06,0.03
4737,36,F10,4,,,
4738,36,101,12,4195,0.04,0.02
4739,36,105,20,1192,0.01,0.01
4740,36,F13,1,,,
4741,36,110,1,,,
4742,36,143,2,116,0,0
4743,36,111,11,,,
4744,36,F53,2,,,
4745,36,123,31,4540,0.04,0.02
4746,36,127,236,21223,0.21,0.11
4747,36,133,4,,,
4748,36,C22,1,,,
4749,36,122,13,,,
4750,36,121,1,38,0,0
4751,36,141,156,45998,0.44,0.23
4752,36,145,52,,,
4753,36,151,142,83293,0.8,0.41
4754,36,149,2,,,
4755,36,155,39,7860,0.08,0.04
4756,36,157,2,197,0,0
4757,36,FFK,7,3165,0.03,0.02
4758,36,163,6,,,
4759,36,165,126,17706,0.17,0.09
4760,36,438,3,200,0,0
4761,36,167,99,9878,0.1,0.05
4762,36,168,9,,,
4763,36,171,2,189,0,0
4764,36,172,4,,,
4765,36,173,3,,,
4766,36,176,5,687,0.01,0
4767,36,181,28,2371,0.02,0.01
4768,36,270,110,70390,0.68,0.35
4769,36,183,5,853,0.01,0
4770,36,057,22,,,
4771,36,186,18,16205,0.16,0.08
4772,36,185,3,159,0,0
4773,36,FG7,1,,,
4774,36,286,4,604,0.01,0
4775,36,FFW,6,,,
4776,36,FFP,1,140,0,0
4777,36,190,124,,,
4778,36,193,625,124423,1.2,0.62
4779,36,202,4,1248,0.01,0.01
4780,36,204,9,1740,0.02,0.01
4781,36,201,28,3152,0.03,0.02
4782,36,203,38,,,
4783,36,328,1,275,0,0
4784,36,207,358,98931,0.96,0.49
4785,36,FFF,1,,,
4786,36,215,1,,,
4787,36,216,21,,,
4788,36,FGP,4,,,
4789,36,210,2,,,
4790,36,FGL,6,,,
4791,36,067,2,,,
4792,36,346,4,,,
4793,36,263,13,1788,0.02,0.01
4794,36,221,68,7654,0.07,0.04
4795,36,222,1,,,
4796,36,393,52,2576,0.02,0.01
4797,36,F23,3,,,
4798,36,232,17,3300,0.03,0.02
4799,36,FFR,28,7068,0.07,0.03
4800,36,231,1,250,0,0
4801,36,388,37,,,
4802,36,233,1,,,
4803,36,242,4,305,0,0
4804,36,FGM,7,,,
4805,36,243,1,,,
4806,36,246,59,44657,0.43,0.22
4807,36,FGD,2,,,
4808,36,895,47,105668,1.02,0.52
4809,36,896,110,36126,0.35,0.18
4810,36,251,1,22,0,0
4811,36,D92,1,,,
4812,36,FGR,30,3727,0.04,0.02
4813,36,FFD,1,40,0,0
4814,36,264,5,3081,0.03,0.02
4815,36,FE9,4,,,
4816,36,262,5,,,
4817,36,256,5,,,
4818,36,260,20,,,
4819,36,268,11,,,
4820,36,272,690,163918,1.58,0.81
4821,36,FFL,2,412,0,0
4822,36,FFJ,1,,,
4823,36,274,4,,,
4824,36,283,182,49600,0.48,0.25
4825,36,255,21,3004,0.03,0.01
4826,36,330,4,2600,0.03,0.01
4827,36,890,91,46686,0.45,0.23
4828,36,334,10,1397,0.01,0.01
4829,36,F28,11,1427,0.01,0.01
4830,36,333,28,5843,0.06,0.03
4831,36,FFU,1,82,0,0
4832,36,282,1,117,0,0
4833,36,288,20,1490,0.01,0.01
4834,36,290,3,74,0,0
4835,36,FDZ,1,156,0,0
4836,36,291,15,862,0.01,0
4837,36,293,10,2237,0.02,0.01
4838,36,267,343,724475,7,3.59
4839,36,175,13,1114,0.01,0.01
4840,36,223,2,163,0,0
4841,36,301,6,1296,0.01,0.01
4842,36,300,134,66060,0.64,0.33
4843,36,302,101,34214,0.33,0.17
4844,36,303,8,,,
4845,36,F31,3,206,0,0
4846,36,309,22,,,
4847,36,308,1,,,
4848,36,500,1338,556698,5.38,2.76
4849,36,313,14,,,
4850,36,314,6,,,
4851,36,315,4,,,
4852,36,FD2,2,184,0,0
4853,36,FF2,1,72,0,0
4854,36,329,3,100,0,0
4855,36,331,37,5115,0.05,0.03
4856,36,276,346,588620,5.69,2.91
4857,36,FFN,1,,,
4858,36,335,11,,,
4859,36,400,3,2567,0.02,0.01
4860,36,D71,3,710,0.01,0
4861,36,339,5,,,
4862,36,F38,2,175,0,0
4863,36,352,14,,,
4864,36,355,595,77670,0.75,0.38
4865,36,356,46,8280,0.08,0.04
4866,36,363,1,,,
4867,36,364,22,20490,0.2,0.1
4868,36,275,9,5987,0.06,0.03
4869,36,271,95,94354,0.91,0.47
4870,36,F41,3,,,
4871,36,FGB,1,,,
4872,36,371,228,31877,0.31,0.16
4873,36,375,4,,,
4874,36,383,11,660,0.01,0
4875,36,395,5,620,0.01,0
4876,36,401,25,3595,0.03,0.02
4877,36,403,76,14264,0.14,0.07
4878,36,410,2,1335,0.01,0.01
4879,36,415,11,796,0.01,0
4880,36,413,396,98501,0.95,0.49
4881,36,419,395,39036,0.38,0.19
4882,36,414,2,368,0,0
4883,36,239,2,23,0,0
4884,36,423,2,90,0,0
4885,36,425,1,,,
4886,36,F54,15,,,
4887,36,891,21,11184,0.11,0.06
4888,36,FGQ,5,,,
4889,36,431,16,2990,0.03,0.01
4890,36,432,1,95,0,0
4891,36,FHF,2,94,0,0
4892,36,FER,2,,,
4893,36,FGV,3,,,
4894,36,437,4,,,
4895,36,435,63,10921,0.11,0.05
4896,36,443,237,33687,0.33,0.17
4897,36,FGN,5,,,
4898,36,FG5,1,,,
4899,36,445,10,352,0,0
4900,36,F58,7,1535,0.01,0.01
4901,36,449,1178,239523,2.31,1.19
4902,36,454,94,,,
4903,36,455,3,429,0,0
4904,36,124,20,,,
4905,36,892,44,18410,0.18,0.09
4906,36,462,3,,,
4907,36,179,98,,,
4908,36,463,15,3412,0.03,0.02
4909,36,FJ3,7,2206,0.02,0.01
4910,36,467,117,26621,0.26,0.13
4911,36,469,7,844,0.01,0
4912,36,490,2,,,
4913,37,001,59,5419,0.1,0.05
4914,37,003,159,33858,0.62,0.32
4915,37,005,597,112251,2.06,1.08
4916,37,012,22,,,
4917,37,FG6,1,,,
4918,37,284,2,,,
4919,37,019,32,43813,0.8,0.42
4920,37,022,3,118,0,0
4921,37,904,2,,,
4922,37,416,4,,,
4923,37,031,5,262,0,0
4924,37,F01,4,,,
4925,37,033,34,,,
4926,37,FG3,9,,,
4927,37,FG2,1,,,
4928,37,034,3,575,0.01,0.01
4929,37,042,1,,,
4930,37,045,1,,,
4931,37,050,1,200,0,0
4932,37,053,281,51450,0.95,0.49
4933,37,FGJ,2,,,
4934,37,055,66,,,
4935,37,058,1,,,
4936,37,047,1,,,
4937,37,056,24,6321,0.12,0.06
4938,37,061,1,81,0,0
4939,37,FE8,1,,,
4940,37,069,1,,,
4941,37,E54,1,80,0,0
4942,37,FHW,1,33,0,0
4943,37,070,1,5,0,0
4944,37,084,3,,,
4945,37,FFM,1,,,
4946,37,081,198,928735,17.06,8.9
4947,37,FGS,13,,,
4948,37,089,52,8991,0.17,0.09
4949,37,353,40,,,
4950,37,093,291,10427,0.19,0.1
4951,37,097,149,30645,0.56,0.29
4952,37,F10,2,,,
4953,37,101,48,11696,0.21,0.11
4954,37,105,2,69,0,0
4955,37,D83,5,,,
4956,37,143,1,240,0,0
4957,37,111,3,,,
4958,37,F53,23,,,
4959,37,123,40,5820,0.11,0.06
4960,37,125,6,,,
4961,37,127,452,68675,1.26,0.66
4962,37,133,3,,,
4963,37,C22,1,,,
4964,37,122,1,,,
4965,37,121,2,76,0,0
4966,37,141,83,30302,0.56,0.29
4967,37,145,107,,,
4968,37,146,1,,,
4969,37,151,175,89083,1.64,0.85
4970,37,149,1,,,
4971,37,155,35,5448,0.1,0.05
4972,37,157,13,1318,0.02,0.01
4973,37,D59,1,,,
4974,37,165,64,7538,0.14,0.07
4975,37,167,198,23998,0.44,0.23
4976,37,168,3,,,
4977,37,171,5,195,0,0
4978,37,172,2,,,
4979,37,173,3,,,
4980,37,177,10,,,
4981,37,181,3,820,0.02,0.01
4982,37,270,7,5364,0.1,0.05
4983,37,390,9,657,0.01,0.01
4984,37,336,220,23441,0.43,0.22
4985,37,057,6,,,
4986,37,186,6,2214,0.04,0.02
4987,37,FG7,1,,,
4988,37,FFW,23,,,
4989,37,190,2,,,
4990,37,193,237,74210,1.36,0.71
4991,37,202,5,1380,0.03,0.01
4992,37,204,7,1501,0.03,0.01
4993,37,198,27,,,
4994,37,201,6,1149,0.02,0.01
4995,37,203,9,,,
4996,37,328,5,405,0.01,0
4997,37,207,188,50782,0.93,0.49
4998,37,FFE,1,,,
4999,37,215,18,,,
5000,37,216,63,,,
5001,37,FGP,6,,,
5002,37,263,43,8114,0.15,0.08
5003,37,224,1,,,
5004,37,221,3,139,0,0
5005,37,222,1,,,
5006,37,391,8,388,0.01,0
5007,37,393,1,519,0.01,0
5008,37,225,40,4095,0.08,0.04
5009,37,232,27,4140,0.08,0.04
5010,37,FFR,31,12730,0.23,0.12
5011,37,231,5,3430,0.06,0.03
5012,37,233,1,,,
5013,37,FGM,3,,,
5014,37,246,13,12734,0.23,0.12
5015,37,895,8,8555,0.16,0.08
5016,37,896,38,6337,0.12,0.06
5017,37,D92,1,,,
5018,37,FGR,2,52,0,0
5019,37,338,2,76,0,0
5020,37,264,8,2087,0.04,0.02
5021,37,FE9,4,,,
5022,37,262,1,,,
5023,37,265,4,,,
5024,37,268,2,,,
5025,37,272,434,105874,1.94,1.01
5026,37,279,10,,,
5027,37,283,66,19260,0.35,0.18
5028,37,255,15,4326,0.08,0.04
5029,37,890,11,7837,0.14,0.08
5030,37,334,2,136,0,0
5031,37,F28,1,40,0,0
5032,37,333,2,266,0,0
5033,37,288,9,586,0.01,0.01
5034,37,290,6,289,0.01,0
5035,37,291,4,853,0.02,0.01
5036,37,295,44,13130,0.24,0.13
5037,37,267,70,130661,2.4,1.25
5038,37,175,2,402,0.01,0
5039,37,223,159,11066,0.2,0.11
5040,37,301,5,2344,0.04,0.02
5041,37,300,87,45323,0.83,0.43
5042,37,302,429,119228,2.19,1.14
5043,37,304,6,1602,0.03,0.02
5044,37,F31,6,523,0.01,0.01
5045,37,309,2,,,
5046,37,500,2354,1053564,19.35,10.09
5047,37,314,42,,,
5048,37,F32,10,,,
5049,37,FFH,1,,,
5050,37,329,1,,,
5051,37,FGA,6,,,
5052,37,331,9,873,0.02,0.01
5053,37,276,3,545,0.01,0.01
5054,37,335,12,,,
5055,37,D71,5,2372,0.04,0.02
5056,37,339,3,,,
5057,37,347,28,,,
5058,37,355,616,129110,2.37,1.24
5059,37,356,109,21734,0.4,0.21
5060,37,354,1,,,
5061,37,361,23,3106,0.06,0.03
5062,37,364,14,4245,0.08,0.04
5063,37,275,2,659,0.01,0.01
5064,37,271,12,9947,0.18,0.1
5065,37,F41,3,,,
5066,37,371,1,33,0,0
5067,37,375,3,,,
5068,37,383,1,40,0,0
5069,37,382,2,,,
5070,37,384,1,76,0,0
5071,37,FHG,1,,,
5072,37,401,6,333,0.01,0
5073,37,403,38,3578,0.07,0.03
5074,37,410,2,530,0.01,0.01
5075,37,415,1,18,0,0
5076,37,413,192,32225,0.59,0.31
5077,37,FG1,1,24,0,0
5078,37,F48,1,33,0,0
5079,37,419,4374,1324747,24.34,12.69
5080,37,F51,2,,,
5081,37,423,1,30,0,0
5082,37,425,2,,,
5083,37,F54,4,,,
5084,37,891,14,6389,0.12,0.06
5085,37,FGQ,2,,,
5086,37,431,1,30,0,0
5087,37,437,1,,,
5088,37,435,26,6924,0.13,0.07
5089,37,443,139,24507,0.45,0.23
5090,37,FGN,5,,,
5091,37,FG5,3,,,
5092,37,445,176,10221,0.19,0.1
5093,37,F58,31,5088,0.09,0.05
5094,37,449,1800,595636,10.94,5.71
5095,37,454,75,,,
5096,37,455,1,185,0,0
5097,37,124,13,,,
5098,37,237,7,347,0.01,0
5099,37,892,6,660,0.01,0.01
5100,37,FFQ,2,,,
5101,37,462,1,,,
5102,37,463,9,1592,0.03,0.02
5103,37,467,169,35837,0.66,0.34
5104,37,469,8,1712,0.03,0.02
5105,38,284,6,,,
5106,38,019,13,1391,0.32,0.18
5107,38,045,1,,,
5108,38,053,70,16035,3.74,2.06
5109,38,220,41,6474,1.51,0.83
5110,38,056,2,332,0.08,0.04
5111,38,081,232,164843,38.46,21.16
5112,38,FGS,1,,,
5113,38,089,3,155,0.04,0.02
5114,38,353,4,,,
5115,38,097,1,0,0,0
5116,38,105,1,94,0.02,0.01
5117,38,143,1,190,0.04,0.02
5118,38,123,1,110,0.03,0.01
5119,38,127,15,783,0.18,0.1
5120,38,133,3,,,
5121,38,141,2,390,0.09,0.05
5122,38,145,3,,,
5123,38,151,27,11550,2.69,1.48
5124,38,163,15,,,
5125,38,164,3,,,
5126,38,165,28,17585,4.1,2.26
5127,38,167,7,505,0.12,0.06
5128,38,173,1,,,
