id,StateCode,FIPS,GroupCode,Congregations,Adherents,Adherents_percent_of_Total_Adherents,Adherents_percent_of_Population
107433,21,21037,165,3,362,0.77,0.39
107434,21,21037,167,1,256,0.55,0.28
107435,21,21037,193,2,801,1.71,0.86
107436,21,21037,203,1,,,
107437,21,21037,207,4,399,0.85,0.43
107438,21,21037,272,2,574,1.22,0.62
107439,21,21037,500,11,1640,3.5,1.76
107440,21,21037,313,1,,,
107441,21,21037,355,2,235,0.5,0.25
107442,21,21037,356,1,51,0.11,0.05
107443,21,21037,419,22,9912,21.15,10.65
107444,21,21037,443,4,1400,2.99,1.5
107445,21,21037,449,8,2415,5.15,2.59
107446,21,21037,454,1,,,
107447,21,21037,463,1,68,0.15,0.07
107448,21,21039,081,1,164,5.19,3.4
107449,21,21039,093,2,20,0.63,0.41
107450,21,21039,167,2,122,3.86,2.53
107451,21,21039,302,1,76,2.41,1.57
107452,21,21039,500,2,600,18.99,12.43
107453,21,21039,419,6,1901,60.18,39.39
107454,21,21039,449,3,276,8.74,5.72
107455,21,21041,056,0,2,0.04,0.02
107456,21,21041,081,1,778,17.21,7.2
107457,21,21041,093,1,180,3.98,1.67
107458,21,21041,097,2,41,0.91,0.38
107459,21,21041,151,1,225,4.98,2.08
107460,21,21041,207,1,84,1.86,0.78
107461,21,21041,500,2,450,9.95,4.16
107462,21,21041,419,9,2510,55.52,23.22
107463,21,21041,449,2,179,3.96,1.66
107464,21,21041,454,1,,,
107465,21,21041,467,1,72,1.59,0.67
107466,21,21043,031,1,30,0.37,0.11
107467,21,21043,053,1,71,0.86,0.27
107468,21,21043,056,0,2,0.02,0.01
107469,21,21043,081,1,94,1.14,0.35
107470,21,21043,097,9,1966,23.93,7.38
107471,21,21043,127,2,202,2.46,0.76
107472,21,21043,145,1,,,
107473,21,21043,151,1,540,6.57,2.03
107474,21,21043,165,2,192,2.34,0.72
107475,21,21043,167,1,120,1.46,0.45
107476,21,21043,F26,10,,,
107477,21,21043,223,9,1002,12.2,3.76
107478,21,21043,302,2,252,3.07,0.95
107479,21,21043,F31,1,155,1.89,0.58
107480,21,21043,500,5,480,5.84,1.8
107481,21,21043,355,1,19,0.23,0.07
107482,21,21043,419,10,2125,25.87,7.98
107483,21,21043,449,6,722,8.79,2.71
107484,21,21043,454,2,,,
107485,21,21043,467,5,242,2.95,0.91
107486,21,21045,FHJ,2,307,3.76,1.93
107487,21,21045,031,2,224,2.74,1.41
107488,21,21045,033,1,,,
107489,21,21045,053,2,27,0.33,0.17
107490,21,21045,056,0,2,0.02,0.01
107491,21,21045,FHW,1,37,0.45,0.23
107492,21,21045,081,2,140,1.72,0.88
107493,21,21045,093,2,0,0,0
107494,21,21045,097,6,512,6.27,3.21
107495,21,21045,143,1,65,0.8,0.41
107496,21,21045,123,5,340,4.17,2.13
107497,21,21045,127,1,104,1.27,0.65
107498,21,21045,151,1,225,2.76,1.41
107499,21,21045,165,1,44,0.54,0.28
107500,21,21045,167,9,362,4.44,2.27
107501,21,21045,272,1,170,2.08,1.07
107502,21,21045,310,1,178,2.18,1.12
107503,21,21045,500,2,250,3.06,1.57
107504,21,21045,339,1,,,
107505,21,21045,413,1,73,0.89,0.46
107506,21,21045,419,17,3810,46.69,23.9
107507,21,21045,414,1,113,1.38,0.71
107508,21,21045,449,10,1178,14.43,7.39
107509,21,21045,454,2,,,
107510,21,21047,031,11,1602,4.15,2.2
107511,21,21047,033,1,,,
107512,21,21047,053,3,272,0.7,0.37
107513,21,21047,056,0,11,0.03,0.02
107514,21,21047,081,2,3766,9.75,5.18
107515,21,21047,093,6,1001,2.59,1.38
107516,21,21047,097,1,0,0,0
107517,21,21047,101,3,412,1.07,0.57
107518,21,21047,F53,1,,,
107519,21,21047,127,3,257,0.67,0.35
107520,21,21047,141,1,400,1.04,0.55
107521,21,21047,145,1,,,
107522,21,21047,151,1,540,1.4,0.74
107523,21,21047,167,7,868,2.25,1.19
107524,21,21047,185,2,209,0.54,0.29
107525,21,21047,193,1,169,0.44,0.23
107526,21,21047,263,1,56,0.14,0.08
107527,21,21047,232,2,252,0.65,0.35
107528,21,21047,FFR,1,30,0.08,0.04
107529,21,21047,272,1,200,0.52,0.27
107530,21,21047,283,1,57,0.15,0.08
107531,21,21047,300,2,1202,3.11,1.65
107532,21,21047,302,5,876,2.27,1.2
107533,21,21047,500,16,2076,5.38,2.85
107534,21,21047,355,3,311,0.81,0.43
107535,21,21047,364,1,218,0.56,0.3
107536,21,21047,403,1,144,0.37,0.2
107537,21,21047,413,2,157,0.41,0.22
107538,21,21047,419,49,20687,53.56,28.44
107539,21,21047,449,12,2844,7.36,3.91
107540,21,21047,454,1,,,
107541,21,21047,FJ3,0,4,0.01,0.01
107542,21,21049,003,2,360,2.34,0.97
107543,21,21049,053,1,200,1.3,0.54
107544,21,21049,056,0,12,0.08,0.03
107545,21,21049,081,1,638,4.14,1.73
107546,21,21049,093,3,457,2.97,1.24
107547,21,21049,097,6,1782,11.56,4.82
107548,21,21049,101,2,340,2.21,0.92
107549,21,21049,123,2,640,4.15,1.73
107550,21,21049,127,3,282,1.83,0.76
107551,21,21049,145,1,,,
107552,21,21049,151,1,450,2.92,1.22
107553,21,21049,167,3,175,1.14,0.47
107554,21,21049,193,2,152,0.99,0.41
107555,21,21049,263,1,60,0.39,0.16
107556,21,21049,272,1,208,1.35,0.56
107557,21,21049,223,1,111,0.72,0.3
107558,21,21049,300,1,400,2.6,1.08
107559,21,21049,500,5,1040,6.75,2.81
107560,21,21049,339,1,,,
107561,21,21049,355,2,218,1.41,0.59
107562,21,21049,413,1,118,0.77,0.32
107563,21,21049,419,20,5868,38.07,15.87
107564,21,21049,449,4,1827,11.85,4.94
107565,21,21049,454,1,,,
107566,21,21049,467,1,75,0.49,0.2
107567,21,21051,003,1,90,1.01,0.44
107568,21,21051,081,1,59,0.67,0.29
107569,21,21051,089,1,30,0.34,0.15
107570,21,21051,097,1,95,1.07,0.47
107571,21,21051,123,1,54,0.61,0.27
107572,21,21051,127,3,1117,12.59,5.49
107573,21,21051,157,1,119,1.34,0.58
107574,21,21051,167,2,70,0.79,0.34
107575,21,21051,183,1,33,0.37,0.16
107576,21,21051,216,1,,,
107577,21,21051,302,1,126,1.42,0.62
107578,21,21051,500,3,450,5.07,2.21
107579,21,21051,339,1,,,
107580,21,21051,355,1,12,0.14,0.06
107581,21,21051,413,1,101,1.14,0.5
107582,21,21051,419,21,6010,67.74,29.54
107583,21,21051,449,4,429,4.84,2.11
107584,21,21051,454,1,,,
107585,21,21051,FD7,1,77,0.87,0.38
107586,21,21053,053,1,24,0.43,0.26
107587,21,21053,056,0,1,0.02,0.01
107588,21,21053,081,1,159,2.85,1.72
107589,21,21053,093,1,23,0.41,0.25
107590,21,21053,097,1,120,2.15,1.3
107591,21,21053,165,6,516,9.25,5.58
107592,21,21053,167,1,46,0.82,0.5
107593,21,21053,223,1,110,1.97,1.19
107594,21,21053,500,3,600,10.75,6.48
107595,21,21053,419,8,2382,42.69,25.74
107596,21,21053,449,12,1599,28.66,17.28
107597,21,21055,031,4,422,7.28,4.69
107598,21,21055,081,1,321,5.54,3.57
107599,21,21055,123,1,52,0.9,0.58
107600,21,21055,167,1,45,0.78,0.5
107601,21,21055,185,3,436,7.53,4.85
107602,21,21055,272,1,94,1.62,1.05
107603,21,21055,500,1,150,2.59,1.67
107604,21,21055,419,18,3874,66.87,43.09
107605,21,21055,449,3,399,6.89,4.44
107606,21,21057,053,1,107,3.07,1.82
107607,21,21057,081,1,40,1.15,0.68
107608,21,21057,097,1,180,5.17,3.06
107609,21,21057,101,1,160,4.6,2.72
107610,21,21057,165,2,652,18.74,11.07
107611,21,21057,167,11,584,16.78,9.92
107612,21,21057,185,1,23,0.66,0.39
107613,21,21057,500,2,70,2.01,1.19
107614,21,21057,419,3,415,11.93,7.05
107615,21,21057,432,1,116,3.33,1.97
107616,21,21057,449,15,1133,32.56,19.24
107617,21,21057,454,1,,,
107618,21,21059,033,1,,,
107619,21,21059,053,4,382,0.58,0.37
107620,21,21059,056,0,7,0.01,0.01
107621,21,21059,081,16,22807,34.56,22.08
107622,21,21059,353,1,,,
107623,21,21059,093,3,175,0.27,0.17
107624,21,21059,097,1,2845,4.31,2.75
107625,21,21059,123,1,30,0.05,0.03
107626,21,21059,127,3,360,0.55,0.35
107627,21,21059,141,2,276,0.42,0.27
107628,21,21059,145,2,,,
107629,21,21059,151,1,540,0.82,0.52
107630,21,21059,D59,1,,,
107631,21,21059,165,2,229,0.35,0.22
107632,21,21059,167,5,560,0.85,0.54
107633,21,21059,185,2,219,0.33,0.21
107634,21,21059,193,1,403,0.61,0.39
107635,21,21059,207,1,62,0.09,0.06
107636,21,21059,231,1,240,0.36,0.23
107637,21,21059,272,2,322,0.49,0.31
107638,21,21059,283,1,117,0.18,0.11
107639,21,21059,267,1,193,0.29,0.19
107640,21,21059,223,1,114,0.17,0.11
107641,21,21059,500,15,5304,8.04,5.13
107642,21,21059,355,2,323,0.49,0.31
107643,21,21059,356,1,151,0.23,0.15
107644,21,21059,F41,1,,,
107645,21,21059,375,1,,,
107646,21,21059,403,1,127,0.19,0.12
107647,21,21059,413,2,289,0.44,0.28
107648,21,21059,419,51,25179,38.16,24.37
107649,21,21059,435,2,58,0.09,0.06
107650,21,21059,443,1,,,
107651,21,21059,449,13,4522,6.85,4.38
107652,21,21059,454,1,,,
107653,21,21059,467,2,149,0.23,0.14
107654,21,21061,031,1,20,0.13,0.16
107655,21,21061,056,0,1,0.01,0.01
107656,21,21061,081,1,156,0.99,1.29
107657,21,21061,FF1,1,57,0.36,0.47
107658,21,21061,167,3,202,1.28,1.67
107659,21,21061,185,1,82,0.52,0.68
107660,21,21061,231,1,90,0.57,0.74
107661,21,21061,355,1,24,0.15,0.2
107662,21,21061,419,10,15158,96,125
107663,21,21063,500,1,100,14.88,1.36
107664,21,21063,419,1,178,26.49,2.42
107665,21,21063,449,2,394,58.63,5.36
107666,21,21065,081,1,59,1.1,0.42
107667,21,21065,093,2,200,3.73,1.41
107668,21,21065,097,3,448,8.35,3.16
107669,21,21065,123,3,382,7.12,2.7
107670,21,21065,127,1,379,7.06,2.68
107671,21,21065,165,2,276,5.14,1.95
107672,21,21065,167,5,136,2.53,0.96
107673,21,21065,193,1,8,0.15,0.06
107674,21,21065,FFR,1,120,2.24,0.85
107675,21,21065,272,1,184,3.43,1.3
107676,21,21065,500,1,150,2.8,1.06
107677,21,21065,419,13,2686,50.07,18.96
107678,21,21065,449,4,337,6.28,2.38
107679,21,21067,003,3,800,0.51,0.25
107680,21,21067,012,1,,,
107681,21,21067,416,1,,,
107682,21,21067,033,3,,,
107683,21,21067,034,1,300,0.19,0.09
107684,21,21067,053,10,1088,0.7,0.34
107685,21,21067,056,1,77,0.05,0.02
107686,21,21067,075,2,,,
107687,21,21067,081,8,23544,15.07,7.3
107688,21,21067,FGS,1,,,
107689,21,21067,089,4,4552,2.91,1.41
107690,21,21067,093,13,4612,2.95,1.43
107691,21,21067,097,14,6737,4.31,2.09
107692,21,21067,101,1,100,0.06,0.03
107693,21,21067,F53,1,,,
107694,21,21067,123,3,958,0.61,0.3
107695,21,21067,127,6,1651,1.06,0.51
107696,21,21067,133,1,,,
107697,21,21067,141,2,520,0.33,0.16
107698,21,21067,146,1,,,
107699,21,21067,151,8,4320,2.77,1.34
107700,21,21067,155,1,180,0.12,0.06
107701,21,21067,165,11,944,0.6,0.29
107702,21,21067,167,8,1560,1,0.48
107703,21,21067,270,2,567,0.36,0.18
107704,21,21067,186,1,44,0.03,0.01
107705,21,21067,193,6,2802,1.79,0.87
107706,21,21067,207,3,633,0.41,0.2
107707,21,21067,215,1,,,
107708,21,21067,FGP,1,,,
107709,21,21067,221,1,31,0.02,0.01
107710,21,21067,391,1,65,0.04,0.02
107711,21,21067,FFR,1,900,0.58,0.28
107712,21,21067,FGM,1,,,
107713,21,21067,246,1,300,0.19,0.09
107714,21,21067,895,1,300,0.19,0.09
107715,21,21067,896,3,296,0.19,0.09
107716,21,21067,264,1,63,0.04,0.02
107717,21,21067,272,9,3094,1.98,0.96
107718,21,21067,283,3,773,0.49,0.24
107719,21,21067,890,1,28,0.02,0.01
107720,21,21067,267,6,2467,1.58,0.76
107721,21,21067,223,3,330,0.21,0.1
107722,21,21067,301,2,602,0.39,0.19
107723,21,21067,300,2,1200,0.77,0.37
107724,21,21067,302,10,4690,3,1.45
107725,21,21067,309,1,,,
107726,21,21067,500,37,15840,10.14,4.91
107727,21,21067,339,1,,,
107728,21,21067,355,11,2935,1.88,0.91
107729,21,21067,356,3,1318,0.84,0.41
107730,21,21067,361,1,75,0.05,0.02
107731,21,21067,364,4,6580,4.21,2.04
107732,21,21067,271,1,824,0.53,0.26
107733,21,21067,403,1,274,0.18,0.08
107734,21,21067,413,5,1613,1.03,0.5
107735,21,21067,FG1,1,66,0.04,0.02
107736,21,21067,419,54,36956,23.65,11.46
107737,21,21067,F54,1,,,
107738,21,21067,435,1,325,0.21,0.1
107739,21,21067,443,1,115,0.07,0.04
107740,21,21067,449,18,17488,11.19,5.42
107741,21,21067,454,2,,,
107742,21,21067,892,1,80,0.05,0.02
107743,21,21067,463,1,372,0.24,0.12
107744,21,21067,467,2,112,0.07,0.03
107745,21,21067,469,1,136,0.09,0.04
107746,21,21069,031,9,772,16.27,5.12
107747,21,21069,053,3,183,3.86,1.21
107748,21,21069,081,1,200,4.21,1.33
107749,21,21069,093,3,268,5.65,1.78
107750,21,21069,097,7,296,6.24,1.96
107751,21,21069,123,1,70,1.47,0.46
107752,21,21069,127,1,127,2.68,0.84
107753,21,21069,165,1,178,3.75,1.18
107754,21,21069,167,1,60,1.26,0.4
107755,21,21069,168,1,,,
107756,21,21069,193,1,24,0.51,0.16
107757,21,21069,F26,6,,,
107758,21,21069,282,1,130,2.74,0.86
107759,21,21069,223,1,113,2.38,0.75
107760,21,21069,500,1,70,1.47,0.46
107761,21,21069,FF3,1,45,0.95,0.3
107762,21,21069,355,1,25,0.53,0.17
107763,21,21069,419,4,684,14.41,4.54
107764,21,21069,449,13,1357,28.59,9
107765,21,21069,467,1,144,3.03,0.95
107766,21,21071,053,2,442,3.69,1.23
107767,21,21071,081,1,226,1.89,0.63
107768,21,21071,097,3,362,3.03,1.01
107769,21,21071,123,2,490,4.09,1.36
107770,21,21071,127,2,93,0.78,0.26
107771,21,21071,145,3,,,
107772,21,21071,151,1,225,1.88,0.63
107773,21,21071,167,11,1050,8.77,2.92
107774,21,21071,193,1,15,0.13,0.04
107775,21,21071,FFX,2,152,1.27,0.42
107776,21,21071,267,1,95,0.79,0.26
107777,21,21071,223,18,1999,16.71,5.56
107778,21,21071,500,3,320,2.67,0.89
107779,21,21071,355,1,107,0.89,0.3
107780,21,21071,413,1,65,0.54,0.18
107781,21,21071,419,15,4257,35.58,11.84
107782,21,21071,449,11,2068,17.28,5.75
107783,21,21071,454,1,,,
107784,21,21073,003,1,500,2.15,0.97
107785,21,21073,012,1,,,
107786,21,21073,033,1,,,
107787,21,21073,053,3,363,1.56,0.7
107788,21,21073,056,0,35,0.15,0.07
107789,21,21073,081,1,1679,7.22,3.26
107790,21,21073,093,4,1475,6.34,2.86
107791,21,21073,097,5,1597,6.87,3.1
107792,21,21073,F10,1,,,
107793,21,21073,123,1,66,0.28,0.13
107794,21,21073,127,2,168,0.72,0.33
107795,21,21073,145,1,,,
107796,21,21073,151,1,495,2.13,0.96
107797,21,21073,165,2,277,1.19,0.54
107798,21,21073,167,4,473,2.03,0.92
107799,21,21073,193,1,305,1.31,0.59
107800,21,21073,207,1,68,0.29,0.13
107801,21,21073,272,2,482,2.07,0.94
107802,21,21073,291,1,0,0,0
107803,21,21073,267,1,110,0.47,0.21
107804,21,21073,302,2,250,1.08,0.49
107805,21,21073,500,2,856,3.68,1.66
107806,21,21073,339,2,,,
107807,21,21073,355,2,459,1.97,0.89
107808,21,21073,364,1,400,1.72,0.78
107809,21,21073,403,1,50,0.22,0.1
107810,21,21073,413,1,29,0.12,0.06
107811,21,21073,419,31,10452,44.96,20.28
107812,21,21073,891,1,278,1.2,0.54
107813,21,21073,449,4,2279,9.8,4.42
107814,21,21073,454,2,,,
107815,21,21073,463,1,70,0.3,0.14
107816,21,21073,467,2,32,0.14,0.06
107817,21,21075,053,1,49,1.01,0.75
107818,21,21075,056,0,1,0.02,0.02
107819,21,21075,081,2,149,3.08,2.29
107820,21,21075,093,1,0,0,0
107821,21,21075,101,2,236,4.88,3.62
107822,21,21075,123,1,100,2.07,1.53
107823,21,21075,151,1,225,4.65,3.45
107824,21,21075,165,1,79,1.63,1.21
107825,21,21075,167,1,160,3.31,2.46
107826,21,21075,193,2,49,1.01,0.75
107827,21,21075,272,1,232,4.79,3.56
107828,21,21075,302,2,226,4.67,3.47
107829,21,21075,500,2,410,8.47,6.29
107830,21,21075,419,10,2197,45.39,33.72
107831,21,21075,449,5,727,15.02,11.16
107832,21,21075,454,1,,,
107833,21,21077,081,1,153,5.84,1.76
107834,21,21077,093,1,50,1.91,0.58
107835,21,21077,097,1,61,2.33,0.7
107836,21,21077,123,1,60,2.29,0.69
107837,21,21077,127,1,0,0,0
107838,21,21077,167,1,21,0.8,0.24
107839,21,21077,419,6,2095,79.96,24.11
107840,21,21077,449,1,180,6.87,2.07
107841,21,21077,454,1,,,
107842,21,21079,031,1,107,1.25,0.63
107843,21,21079,053,1,250,2.93,1.47
107844,21,21079,056,0,13,0.15,0.08
107845,21,21079,081,1,80,0.94,0.47
107846,21,21079,093,2,90,1.05,0.53
107847,21,21079,097,3,517,6.06,3.05
107848,21,21079,127,1,223,2.61,1.32
107849,21,21079,165,1,323,3.78,1.91
107850,21,21079,167,2,87,1.02,0.51
107851,21,21079,500,1,200,2.34,1.18
107852,21,21079,355,2,87,1.02,0.51
107853,21,21079,419,14,5914,69.3,34.88
107854,21,21079,449,5,643,7.53,3.79
107855,21,21079,454,1,,,
107856,21,21081,053,1,71,0.57,0.28
107857,21,21081,081,1,486,3.87,1.95
107858,21,21081,093,2,140,1.12,0.56
107859,21,21081,097,8,2238,17.83,8.97
107860,21,21081,127,1,132,1.05,0.53
107861,21,21081,151,1,450,3.58,1.8
107862,21,21081,167,1,50,0.4,0.2
107863,21,21081,500,5,950,7.57,3.81
107864,21,21081,355,1,24,0.19,0.1
107865,21,21081,419,23,7618,60.68,30.54
107866,21,21081,449,3,396,3.15,1.59
107867,21,21081,454,1,,,
107868,21,21083,003,3,676,2.52,1.84
107869,21,21083,031,2,298,1.11,0.81
107870,21,21083,053,2,390,1.46,1.06
107871,21,21083,056,0,1,0,0
107872,21,21083,081,2,2763,10.31,7.54
107873,21,21083,093,2,365,1.36,1
107874,21,21083,143,2,372,1.39,1.02
107875,21,21083,F53,2,,,
107876,21,21083,123,1,22,0.08,0.06
107877,21,21083,127,1,14,0.05,0.04
107878,21,21083,151,1,360,1.34,0.98
107879,21,21083,165,2,285,1.06,0.78
107880,21,21083,167,21,2346,8.76,6.4
107881,21,21083,173,1,,,
107882,21,21083,185,3,347,1.29,0.95
107883,21,21083,187,1,76,0.28,0.21
107884,21,21083,272,2,220,0.82,0.6
107885,21,21083,310,1,64,0.24,0.17
107886,21,21083,302,2,220,0.82,0.6
107887,21,21083,500,5,470,1.75,1.28
107888,21,21083,355,1,109,0.41,0.3
107889,21,21083,361,1,75,0.28,0.2
107890,21,21083,419,47,16096,60.07,43.92
107891,21,21083,449,14,1227,4.58,3.35
107892,21,21083,454,1,,,
107893,21,21085,016,1,140,1.24,0.53
107894,21,21085,031,4,281,2.5,1.06
107895,21,21085,FG4,1,,,
107896,21,21085,053,1,57,0.51,0.22
107897,21,21085,056,0,3,0.03,0.01
107898,21,21085,081,6,2126,18.88,8.05
107899,21,21085,097,2,293,2.6,1.11
107900,21,21085,FF1,1,47,0.42,0.18
107901,21,21085,127,1,211,1.87,0.8
107902,21,21085,145,3,,,
107903,21,21085,151,1,225,2,0.85
107904,21,21085,167,10,778,6.91,2.94
107905,21,21085,185,4,211,1.87,0.8
107906,21,21085,231,1,0,0,0
107907,21,21085,243,1,,,
107908,21,21085,283,1,15,0.13,0.06
107909,21,21085,500,3,784,6.96,2.97
107910,21,21085,FHM,1,99,0.88,0.37
107911,21,21085,413,1,39,0.35,0.15
107912,21,21085,419,21,5063,44.96,19.16
107913,21,21085,449,9,888,7.89,3.36
107914,21,21085,454,2,,,
107915,21,21087,016,1,96,0.97,0.86
107916,21,21087,081,1,49,0.49,0.44
107917,21,21087,097,1,60,0.6,0.54
107918,21,21087,165,2,207,2.09,1.86
107919,21,21087,167,1,29,0.29,0.26
107920,21,21087,185,3,445,4.49,4.01
107921,21,21087,302,1,700,7.06,6.3
107922,21,21087,355,2,151,1.52,1.36
107923,21,21087,419,28,7219,72.76,65
107924,21,21087,449,9,965,9.73,8.69
107925,21,21089,003,1,76,0.59,0.21
107926,21,21089,031,1,89,0.69,0.25
107927,21,21089,053,1,134,1.04,0.37
107928,21,21089,056,0,2,0.02,0.01
107929,21,21089,081,1,45,0.35,0.13
107930,21,21089,097,7,1283,9.93,3.57
107931,21,21089,F53,1,,,
107932,21,21089,123,3,350,2.71,0.97
107933,21,21089,127,6,848,6.56,2.36
107934,21,21089,145,1,,,
107935,21,21089,165,7,922,7.14,2.56
107936,21,21089,167,4,239,1.85,0.66
107937,21,21089,207,1,40,0.31,0.11
107938,21,21089,246,1,150,1.16,0.42
107939,21,21089,265,1,,,
107940,21,21089,272,1,224,1.73,0.62
107941,21,21089,223,7,770,5.96,2.14
107942,21,21089,302,2,266,2.06,0.74
107943,21,21089,500,7,1110,8.59,3.09
107944,21,21089,339,1,,,
107945,21,21089,355,2,68,0.53,0.19
107946,21,21089,419,12,4439,34.36,12.34
107947,21,21089,449,10,1854,14.35,5.16
107948,21,21089,454,3,,,
107949,21,21089,467,1,9,0.07,0.03
107950,21,21091,031,1,139,1.74,1.53
107951,21,21091,081,2,653,8.18,7.18
107952,21,21091,097,1,99,1.24,1.09
107953,21,21091,167,1,46,0.58,0.51
107954,21,21091,185,1,39,0.49,0.43
107955,21,21091,419,14,6227,77.96,68.47
107956,21,21091,449,6,784,9.82,8.62
107957,21,21093,003,2,328,0.67,0.3
107958,21,21093,031,3,236,0.49,0.21
107959,21,21093,033,1,,,
107960,21,21093,053,6,702,1.44,0.63
107961,21,21093,056,0,27,0.06,0.02
107962,21,21093,081,6,6440,13.25,5.82
107963,21,21093,089,1,35,0.07,0.03
107964,21,21093,093,1,60,0.12,0.05
107965,21,21093,097,7,2404,4.95,2.17
107966,21,21093,F53,1,,,
107967,21,21093,123,1,320,0.66,0.29
107968,21,21093,127,5,446,0.92,0.4
107969,21,21093,141,2,328,0.67,0.3
107970,21,21093,145,4,,,
107971,21,21093,146,1,,,
107972,21,21093,151,2,1170,2.41,1.06
107973,21,21093,165,1,60,0.12,0.05
107974,21,21093,167,5,521,1.07,0.47
107975,21,21093,185,3,52,0.11,0.05
107976,21,21093,193,1,86,0.18,0.08
107977,21,21093,272,2,566,1.16,0.51
107978,21,21093,283,2,252,0.52,0.23
107979,21,21093,267,1,193,0.4,0.17
107980,21,21093,223,1,114,0.23,0.1
107981,21,21093,300,1,400,0.82,0.36
107982,21,21093,302,2,400,0.82,0.36
107983,21,21093,309,1,,,
107984,21,21093,500,21,8104,16.67,7.32
107985,21,21093,314,1,,,
107986,21,21093,355,2,158,0.33,0.14
107987,21,21093,356,1,51,0.1,0.05
107988,21,21093,403,1,27,0.06,0.02
107989,21,21093,413,2,185,0.38,0.17
107990,21,21093,419,49,20436,42.05,18.46
107991,21,21093,449,19,4113,8.46,3.72
107992,21,21093,454,2,,,
107993,21,21093,463,1,150,0.31,0.14
107994,21,21093,467,1,52,0.11,0.05
107995,21,21093,469,1,188,0.39,0.17
107996,21,21095,005,1,76,0.55,0.28
107997,21,21095,053,1,80,0.58,0.3
107998,21,21095,056,0,1,0.01,0
107999,21,21095,081,3,137,0.99,0.51
108000,21,21095,097,3,110,0.79,0.41
108001,21,21095,123,1,36,0.26,0.13
108002,21,21095,127,12,1931,13.91,7.2
108003,21,21095,145,1,,,
108004,21,21095,146,3,,,
108005,21,21095,165,2,63,0.45,0.23
108006,21,21095,438,2,40,0.29,0.15
108007,21,21095,167,6,266,1.92,0.99
108008,21,21095,193,1,31,0.22,0.12
108009,21,21095,FFX,1,36,0.26,0.13
108010,21,21095,272,1,80,0.58,0.3
108011,21,21095,300,1,200,1.44,0.75
108012,21,21095,302,4,342,2.46,1.27
108013,21,21095,500,7,1250,9.01,4.66
108014,21,21095,355,2,54,0.39,0.2
108015,21,21095,413,1,40,0.29,0.15
108016,21,21095,419,43,7924,57.09,29.53
108017,21,21095,449,9,1182,8.52,4.41
108018,21,21097,003,2,176,2,0.94
108019,21,21097,031,1,136,1.54,0.73
108020,21,21097,053,2,196,2.22,1.05
108021,21,21097,062,1,129,1.46,0.69
108022,21,21097,081,1,491,5.57,2.63
108023,21,21097,093,4,797,9.03,4.26
108024,21,21097,097,11,2816,31.92,15.07
108025,21,21097,123,1,170,1.93,0.91
108026,21,21097,127,1,115,1.3,0.62
108027,21,21097,167,3,82,0.93,0.44
108028,21,21097,193,1,31,0.35,0.17
108029,21,21097,272,1,130,1.47,0.7
108030,21,21097,339,1,,,
108031,21,21097,355,1,177,2.01,0.95
108032,21,21097,356,1,60,0.68,0.32
108033,21,21097,419,9,1903,21.57,10.18
108034,21,21097,449,11,1413,16.02,7.56
108035,21,21099,031,22,2486,27.36,12.89
108036,21,21099,081,1,150,1.65,0.78
108037,21,21099,097,1,105,1.16,0.54
108038,21,21099,127,1,58,0.64,0.3
108039,21,21099,145,2,,,
108040,21,21099,167,6,318,3.5,1.65
108041,21,21099,185,2,63,0.69,0.33
108042,21,21099,272,1,172,1.89,0.89
108043,21,21099,500,2,360,3.96,1.87
108044,21,21099,355,1,20,0.22,0.1
108045,21,21099,419,24,4595,50.57,23.82
108046,21,21099,449,8,759,8.35,3.94
108047,21,21099,454,1,,,
108048,21,21101,005,1,126,0.49,0.28
108049,21,21101,017,1,162,0.63,0.36
108050,21,21101,053,3,780,3.02,1.74
108051,21,21101,056,0,3,0.01,0.01
108052,21,21101,081,2,4898,18.94,10.93
108053,21,21101,087,1,,,
108054,21,21101,093,2,160,0.62,0.36
108055,21,21101,097,2,30,0.12,0.07
108056,21,21101,127,1,,,
108057,21,21101,141,1,126,0.49,0.28
108058,21,21101,145,1,,,
108059,21,21101,151,1,540,2.09,1.21
108060,21,21101,165,2,196,0.76,0.44
108061,21,21101,167,2,340,1.31,0.76
108062,21,21101,193,1,205,0.79,0.46
108063,21,21101,272,2,440,1.7,0.98
108064,21,21101,283,1,168,0.65,0.38
108065,21,21101,302,3,570,2.2,1.27
108066,21,21101,500,3,400,1.55,0.89
108067,21,21101,355,1,126,0.49,0.28
108068,21,21101,403,1,85,0.33,0.19
108069,21,21101,419,28,13136,50.79,29.33
108070,21,21101,443,1,91,0.35,0.2
108071,21,21101,FGN,1,,,
108072,21,21101,449,10,3236,12.51,7.22
108073,21,21101,467,1,43,0.17,0.1
108074,21,21103,031,3,287,4.86,1.83
108075,21,21103,081,1,175,2.96,1.12
108076,21,21103,093,8,411,6.96,2.62
108077,21,21103,097,1,304,5.14,1.94
108078,21,21103,127,1,97,1.64,0.62
108079,21,21103,500,2,500,8.46,3.19
108080,21,21103,355,1,56,0.95,0.36
108081,21,21103,419,15,3379,57.18,21.55
108082,21,21103,449,7,700,11.85,4.46
